longitude	latitude	speed
-122.529642	45.426998	9.8
-122.53742	45.428493	9.830769230769231
-122.536907	45.428253	4.666666666666667
-122.536047	45.427962	4.0476190476190474
-122.512887	45.42479	14.263565891472869
-122.534262	45.427593	14.235294117647058
-122.533313	45.42747	15
-122.532395	45.427353	14.4
-122.531512	45.427243	14
-122.537038	45.428317	8.96078431372549
-122.512788	45.424788	11.763636363636364
-122.506663	45.425442	12.175
-122.511443	45.424835	12.766666666666667
-122.492765	45.427233	11.984
-122.491523	45.427168	19.2
-122.490587	45.427083	14.6
-122.489938	45.42698	10
-122.489595	45.42696	5.4
-122.489437	45.427212	6.2
-122.489457	45.4277	10.8
-122.489482	45.428208	11
-122.489502	45.428678	10.2
-122.489517	45.42896	6
-122.489468	45.429107	4
-122.48895	45.429165	8.25
-122.488205	45.429163	11.6
-122.48739	45.429168	12.6
-122.541827	45.430645	11.334963325183374
-122.494112	45.427218	11.463126843657816
-122.49535	45.427107	19.2
-122.496392	45.426995	16.4
-122.497113	45.426942	11.4
-122.510467	45.424828	10.82
-122.509455	45.42484	15.6
-122.508488	45.424947	15.2
-122.507595	45.425142	14.6
-122.506927	45.425348	11.4
-122.506093	45.425688	3
-122.505402	45.425973	12.4
-122.512268	45.424823	9.35
-122.504563	45.4263	9.784615384615385
-122.502737	45.426718	14.9
-122.501765	45.42678	15.2
-122.500717	45.426808	16.2
-122.499683	45.426833	16.2
-122.498842	45.426858	13
-122.498157	45.426885	10.6
-122.497593	45.426913	8.8
-122.50363	45.42657	13.457142857142857
-122.542437	45.43095	11.07266435986159
-122.569185	45.436862	8.231292517006803
-122.544057	45.431697	8.157276995305164
-122.570907	45.437238	8.266832917705736
-122.571108	45.437235	2.8
-122.571418	45.437233	5
-122.571868	45.43723	7
-122.572338	45.437285	7.4
-122.572705	45.437373	5.8
-122.572867	45.437403	2.6
-122.573372	45.437437	6.666666666666667
-122.573795	45.437468	6.4
-122.573965	45.437472	2.4
-122.574402	45.437442	1.44
-122.574763	45.437412	7.25
-122.57527	45.437285	6.833333333333333
-122.575488	45.437275	3.2
-122.517388	45.424872	10.341269841269842
-122.570578	45.437237	9.42087542087542
-122.569962	45.437233	7.833333333333333
-122.569477	45.43723	7.4
-122.569215	45.437093	5.2
-122.568112	45.438317	6.524861878453039
-122.568872	45.438275	11.6
-122.569655	45.438253	12.2
-122.570398	45.438252	11.6
-122.57108	45.438257	10.6
-122.571762	45.43826	10.4
-122.572483	45.43825	11
-122.567522	45.438353	10.914285714285715
-122.57326	45.438253	11.025
-122.57483	45.438247	12.2
-122.575385	45.438253	9
-122.575655	45.438115	5.2
-122.575682	45.437985	2.6
-122.575705	45.437658	6.6
-122.57563	45.437308	6.666666666666667
-122.486587	45.429177	10.542281879194631
-122.574068	45.43825	10.696078431372548
-122.567268	45.43837	10.38
-122.567158	45.438368	2
-122.566937	45.438127	7.2
-122.557258	45.433487	8.148148148148149
-122.556412	45.433527	13.2
-122.55556	45.433567	13.2
-122.554683	45.4336	13.8
-122.553763	45.433623	14.4
-122.55285	45.433635	14
-122.551993	45.433612	13.4
-122.558103	45.433452	13.571428571428571
-122.551122	45.43355	13.575
-122.54932	45.433322	14.3
-122.54738	45.432873	16
-122.546378	45.432542	17.4
-122.545408	45.432192	16.4
-122.5447	45.431937	11.6
-122.544308	45.431792	6.2
-122.544167	45.431738	2
-122.550218	45.433453	12.5
-122.543045	45.43125	11.090909090909092
-122.558903	45.433417	12.257142857142858
-122.560432	45.433353	11.9
-122.566733	45.43759	7.2
(339 rows)
