longitude	latitude	speed
-122.649577	45.523997	1.3333333333333333
-122.649588	45.523743	5.6
-122.649615	45.523397	7.6
-122.64963	45.523073	7.2
-122.6528	45.52363	3.914285714285714
-122.649465	45.522938	3.909090909090909
-122.649402	45.522935	0.8
-122.649402	45.522935	0
-122.649402	45.522935	0
-122.649237	45.522937	2.8
-122.64876	45.52294	7.4
-122.64823	45.522938	8.2
-122.647717	45.522945	7.8
-122.647417	45.522945	4.6
-122.647262	45.522945	2.4
-122.649402	45.522935	4.611111111111111
-122.665562	45.523077	3.5794621026894866
-122.653258	45.523638	3.4310344827586206
-122.6545	45.523638	1.3428571428571427
-122.664217	45.523053	3.795238095238095
-122.663577	45.52305	10
-122.662992	45.523037	9
-122.662542	45.523068	7
-122.662392	45.52326	5.2
-122.662353	45.523555	6.4
-122.661422	45.523683	1.2666666666666666
-122.661028	45.52367	6.2
-122.660592	45.523668	6.6
-122.65408	45.523637	4.175
-122.660135	45.523663	4.043478260869565
-122.659307	45.523658	6.3
-122.65851	45.523662	1.0166666666666666
-122.65825	45.523657	4
-122.657755	45.523652	7.8
-122.657217	45.523652	8.2
-122.656652	45.52365	8.6
-122.65609	45.523647	8.8
-122.65553	45.523643	8.6
-122.654987	45.523638	8.2
-122.659727	45.523662	3.64
-122.55834	45.522218	5.420805369127517
-122.639022	45.522912	6.068269230769231
-122.637953	45.522937	2.342857142857143
-122.676952	45.523118	3.7555296856810245
-122.677397	45.523112	6.8
-122.677837	45.523107	6.8
-122.678287	45.523098	7
-122.678733	45.52309	6.8
-122.679145	45.523063	6.4
-122.634078	45.522913	7
-122.633538	45.52291	10
-122.63302	45.522912	8
-122.624382	45.523492	7.411111111111111
-122.631938	45.522923	9.783333333333333
-122.631108	45.52289	5.8
-122.630418	45.522885	10.6
-122.629735	45.522883	10.6
-122.629052	45.522892	10.6
-122.628383	45.522898	10.4
-122.62768	45.522905	10.6
-122.626973	45.52296	11
-122.62629	45.523058	13
-122.625632	45.523207	8.6
-122.631637	45.522907	10.311111111111112
-122.81013	45.494138	5.313181676534746
-122.61005	45.522943	5.444831591173054
-122.609263	45.522907	5.5
-122.594223	45.523168	7.753333333333333
-122.593723	45.523178	8.2
-122.593325	45.523187	6.2
-122.5931	45.523193	4
-122.592857	45.523198	3.4
-122.592327	45.52316	7.6
-122.59172	45.523123	9.4
-122.591127	45.523125	9.4
-122.590523	45.523123	9.2
-122.594842	45.523165	7.444444444444445
-122.589838	45.523123	7.74
-122.804852	45.493678	5.541132478632479
-122.806408	45.493627	12.1
-122.806918	45.493442	9.8
-122.807243	45.493412	5.6
-122.807327	45.493447	0.36666666666666664
-122.807528	45.493533	2.6
-122.808082	45.493667	8.4
-122.808895	45.493788	3.55
-122.809235	45.493855	4.2
-122.80408	45.493692	4.611111111111111
-122.609777	45.522917	5.428571428571429
-122.595458	45.52316	7.620689655172414
-122.59672	45.523153	9.7
-122.608587	45.522908	7.36
-122.607882	45.522907	10.8
-122.607177	45.522905	10.8
-122.606532	45.52291	10.2
-122.605923	45.522927	9.4
-122.605295	45.522928	9.6
-122.604637	45.522923	10.2
-122.603967	45.522927	10.2
-122.603332	45.522913	10
-122.596087	45.523157	6.2444444444444445
-122.602765	45.522917	6.08235294117647
-122.601847	45.522927	7.1
-122.60129	45.522925	8.4
-122.60073	45.522922	8.6
-122.600168	45.522922	8.6
-122.599383	45.522922	2.1666666666666665
-122.598952	45.52292	5.8
-122.598362	45.522935	9
-122.59781	45.523053	9.2
-122.597283	45.523143	8.2
-122.602313	45.522927	5.557142857142857
-122.805652	45.493665	5.479299805501528
-122.707158	45.524038	6.826426426426426
-122.440493	45.519157	5.0061407652338215
-122.426967	45.50227	4.821522309711286
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.445757	45.519165	5.054106910039113
-122.445973	45.519167	3.4
-122.446045	45.519167	1
-122.446202	45.519167	2.4
-122.446622	45.519168	6.6
-122.447225	45.519168	9.4
-122.447902	45.51917	10.4
-122.448617	45.51917	11
-122.44935	45.519172	7.125
-122.45008	45.519173	11.2
-122.450783	45.519175	10.8
-122.451442	45.519177	10.2
-122.451883	45.519187	6.8
-122.452777	45.519182	2.3
-122.45339	45.519182	9.4
-122.426967	45.50227	5.127228027043639
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.444077	45.519162	4.843710292249047
-122.444662	45.519163	9
-122.445247	45.519163	9
-122.426967	45.50227	4.03030303030303
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426027	45.503865	0.7145299145299145
-122.401067	45.519087	6.6506849315068495
-122.401728	45.519107	4.7272727272727275
-122.422638	45.519137	5.3125
-122.423407	45.519137	11.8
-122.424175	45.519137	11.8
-122.42495	45.519137	12
-122.425727	45.519138	12
-122.426503	45.519138	12
-122.428097	45.51914	12.3
-122.428923	45.519142	12.8
-122.42974	45.519142	12.6
-122.430525	45.519142	12.2
-122.43127	45.519142	11.6
-122.43197	45.519143	10.8
-122.432545	45.519143	8.8
-122.43294	45.519143	6
-122.433123	45.519143	2.8
-122.43324	45.519143	1.8
-122.43352	45.519145	4.4
-122.433968	45.519147	7
-122.434503	45.519147	8.2
-122.435063	45.519148	8.6
-122.435643	45.519148	9
-122.436227	45.519147	9
-122.436813	45.519148	9.2
-122.437442	45.519148	9.6
-122.438058	45.51915	9.6
-122.438662	45.51915	9.2
-122.439262	45.519152	9.4
-122.439875	45.519153	9.4
-122.441097	45.519157	9.4
-122.42187	45.519137	9.580645161290322
-122.421133	45.519135	11.4
-122.420413	45.519135	11
-122.419698	45.519135	11
-122.402148	45.519095	5.136363636363637
-122.402623	45.519095	7.2
-122.40316	45.519097	8.4
-122.403748	45.5191	9
-122.40437	45.519103	9.6
-122.405013	45.519107	9.8
-122.405672	45.519107	10.2
-122.406325	45.519108	10.2
-122.406972	45.519108	9.8
-122.407608	45.51911	10
-122.408263	45.519112	10
-122.408895	45.519137	9.8
-122.409345	45.519163	7.2
-122.409917	45.519128	2.2
-122.401535	45.519098	6.10377358490566
-122.410517	45.519122	6.243243243243243
-122.411642	45.519123	8.7
-122.412003	45.519123	7
-122.412133	45.519125	1.6666666666666667
-122.4122	45.519125	0.06666666666666667
-122.412577	45.519125	7.5
-122.413105	45.519127	8
-122.41377	45.519128	10.4
-122.414518	45.519128	11.6
-122.41532	45.519127	12.2
-122.41613	45.519127	12.6
-122.416848	45.519137	9.333333333333334
-122.417245	45.519145	7.5
-122.41832	45.519132	2.3714285714285714
-122.418998	45.519133	10.6
-122.411123	45.519123	3.603550295857988
-122.425998	45.504217	6.605714285714286
-122.426967	45.50227	2.1666666666666665
-122.399895	45.509222	4.9311475409836065
-122.426967	45.50227	2.1562724014336916
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426008	45.504677	0.4821256038647343
-122.426967	45.50227	0.4798076923076923
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426967	45.50227	0
-122.426963	45.50227	0
-122.426873	45.50227	1.2
-122.426817	45.50227	0.00361794500723589
-122.426967	45.50227	0.007708479327259986
-122.400703	45.504795	1.8191881918819188
-122.426967	45.50227	1.9108527131782946
-122.480445	45.51922	8.7
-122.490705	45.519215	7.542857142857143
-122.472735	45.519235	6.304545454545455
-122.472117	45.519235	1.6
-122.46172	45.519198	6.973913043478261
-122.460935	45.519198	12
-122.460137	45.519197	12.4
-122.459377	45.519195	11.8
-122.458645	45.519193	11.2
-122.457942	45.519192	11
-122.45731	45.519193	9.8
-122.456725	45.519192	9
-122.456183	45.519193	8.4
-122.455703	45.519198	2.533333333333333
-122.455558	45.519193	2
-122.4551	45.519183	7.2
-122.454967	45.519185	0.22
-122.454708	45.519183	3.8
-122.454055	45.519182	10
-122.4633	45.519202	5.288888888888889
-122.472333	45.519242	6.327272727272727
-122.4641	45.519205	6.038095238095238
-122.465652	45.519203	12
-122.471683	45.519223	5.470588235294118
-122.471143	45.51922	8.4
-122.470632	45.51922	7.8
-122.47042	45.519222	4.25
-122.47042	45.519222	1
-122.47042	45.519222	0
-122.47042	45.519222	0
-122.470358	45.519225	0.8
-122.47006	45.51923	0.92
-122.46949	45.519218	8.6
-122.468807	45.519217	10.6
-122.468157	45.519205	10
-122.467538	45.519198	9.6
-122.466925	45.5192	9.4
-122.466338	45.5192	9.2
-122.464892	45.519203	11.1
-122.491015	45.519223	5.7542857142857144
-122.487745	45.519212	8.366666666666667
-122.398815	45.514362	6.214765100671141
-122.399082	45.513807	13
-122.399388	45.513285	12.4
-122.398603	45.514937	12.8
-122.398453	45.515508	12.8
-122.398365	45.515927	9.4
-122.398348	45.51702	4.76
-122.398358	45.517327	6.8
-122.398407	45.517672	7.6
-122.39846	45.518133	10.2
-122.398477	45.518405	7.5
-122.398342	45.516622	8.166666666666666
-122.398483	45.518857	7.205882352941177
-122.39862	45.519107	5
-122.398993	45.519153	5.8
-122.399438	45.519125	1.36
-122.399933	45.519108	7.8
-122.400492	45.519095	10.75
-122.398478	45.51854	4.26530612244898
-122.772695	45.5092	2.24
-122.77551	45.510093	7.142857142857143
-122.774907	45.509767	6
-122.785255	45.512698	6.475903614457831
-122.784653	45.512638	9.8
-122.784537	45.512467	4.4
-122.784537	45.512405	0.5333333333333333
-122.784543	45.512335	1.2
-122.784797	45.512023	6.166666666666667
-122.784957	45.511598	9.6
-122.784618	45.511178	10.6
-122.784	45.51087	11.8
-122.78339	45.510625	11
-122.78282	45.510408	10
-122.782307	45.510207	9.2
-122.781867	45.510043	8
-122.781503	45.509937	1.0666666666666667
-122.781185	45.509848	4.8
-122.78066	45.509908	7.8
-122.780093	45.510148	10
-122.779565	45.510463	10.8
-122.778347	45.510842	10.4
-122.77778	45.510865	8.8
-122.777215	45.510785	9
-122.776742	45.510652	7.6
-122.776128	45.510407	10.4
-122.683262	45.522995	6.20375939849624
-122.775085	45.509873	6.173484848484849
-122.774587	45.509593	4.7
-122.682873	45.523002	6.18403041825095
-122.709495	45.523563	3.411475409836066
-122.682067	45.523013	3.456451612903226
-122.556657	45.519085	4.990286546867411
-122.555905	45.5191	2
-122.55553	45.519085	5.2
-122.554963	45.519072	8.6
-122.55444	45.519053	8.2
-122.553947	45.51903	7.8
-122.553472	45.519028	7.2
-122.553005	45.519037	7.4
-122.557038	45.519087	4.7846153846153845
-122.552615	45.519063	4.885714285714286
-122.552002	45.51908	1.5333333333333334
-122.551415	45.51906	8.8
-122.55077	45.519058	9.8
-122.550118	45.519053	10.2
-122.549448	45.519048	10.2
-122.548785	45.519043	10.2
-122.548117	45.51904	10.4
-122.786083	45.512752	5.507734056987788
-122.552238	45.51909	5.474794520547945
-122.557297	45.519087	3.91
-122.557428	45.519087	2
-122.557587	45.519105	2.6
-122.68174	45.523018	5.004424778761062
-122.681432	45.523028	0.5333333333333333
-122.681317	45.52303	1.8
-122.709535	45.52355	3.2426470588235294
-122.709415	45.523592	1
-122.709213	45.523653	3.2
-122.708843	45.523757	6
-122.707697	45.523978	9.2
-122.706455	45.524113	9.6
-122.709557	45.52354	5.466666666666667
-122.709668	45.52351	2.2
-122.710063	45.52341	6.8
-122.710537	45.523265	8
-122.711033	45.52311	8.6
-122.558335	45.520975	4.6545178435839025
-122.558313	45.520525	10
-122.558215	45.520095	9.6
-122.557747	45.519447	2.4
-122.557703	45.519255	4
-122.682453	45.523008	5.01029916625797
-122.787162	45.513073	6.275632490013316
-122.793895	45.51427	4.08080808080808
-122.788423	45.514195	3.452127659574468
-122.504753	45.51922	5.521025878003697
-122.504163	45.51922	9
-122.503557	45.51922	9.4
-122.502918	45.519222	9.8
-122.502297	45.519222	9.6
-122.50172	45.51922	9
-122.501133	45.519223	9
-122.500563	45.519215	8.8
-122.685005	45.522963	5.102890571231934
-122.685395	45.522957	6
-122.685822	45.52295	6.6
-122.686152	45.522943	5
-122.68626	45.522938	1.6
-122.686297	45.522937	0.15
-122.686542	45.522932	3.8
-122.686805	45.522923	4
-122.686988	45.52292	2.8
-122.68703	45.52292	0.6
-122.68703	45.52292	0.3333333333333333
-122.687075	45.522918	1.5
-122.687295	45.522917	3.4
-122.505357	45.519222	4.984673024523161
-122.50596	45.519222	9.4
-122.506545	45.51922	9
-122.5071	45.519218	8.6
-122.520107	45.519177	6.693333333333333
-122.519523	45.519178	9
-122.518953	45.519178	8.8
-122.518452	45.519178	7.8
-122.517953	45.519182	7.6
-122.517375	45.519187	9
-122.516762	45.519187	9.4
-122.51612	45.51919	9.8
-122.515477	45.519193	10
-122.51483	45.519198	10
-122.68756	45.522928	4.9358383551931935
-122.514192	45.5192	4.944444444444445
-122.512972	45.519205	9.5
-122.512368	45.51921	9.2
-122.51176	45.519208	9.4
-122.511192	45.519205	9
-122.510295	45.519227	1.5555555555555556
-122.509843	45.519215	6.8
-122.533058	45.519128	6.325
-122.529577	45.519128	5.977777777777778
-122.528487	45.51914	8.2
-122.527822	45.519147	10.4
-122.527167	45.51914	10
-122.526525	45.519152	10
-122.525893	45.519158	9.8
-122.525245	45.519162	9.8
-122.524597	45.519163	10.2
-122.523948	45.519158	10
-122.523302	45.519163	10
-122.522652	45.519165	10
-122.52911	45.519132	9.96
-122.787935	45.513582	5.399212404627122
-122.533453	45.519135	5.3902195608782435
-122.534733	45.519118	1.5384615384615385
-122.54547	45.51905	3.656387665198238
-122.544765	45.519052	10.8
-122.544073	45.519057	10.8
-122.543422	45.51906	10
-122.542803	45.519063	9.8
-122.5422	45.519067	9.2
-122.541592	45.51907	9.4
-122.540413	45.519078	9.1
-122.539835	45.519082	9
-122.539245	45.519083	9
-122.534243	45.519123	2.120879120879121
-122.538683	45.519087	1.9322033898305084
-122.537508	45.51911	0.8785046728971962
-122.537282	45.519107	3.2
-122.536872	45.519105	6
-122.53658	45.519103	5
-122.536537	45.519103	0.2
-122.536465	45.519103	1
-122.536247	45.519105	3.2
-122.535953	45.519108	4.4
-122.535607	45.519115	5.2
-122.53519	45.519117	6.4
-122.538165	45.51909	1.4197530864197532
-122.558337	45.521878	6.258620689655173
-122.571575	45.52276	6.721212121212122
-122.558332	45.522392	6.819354838709677
-122.745845	45.515967	5.225895316804408
-122.746677	45.515882	13.2
-122.747523	45.51597	13.2
-122.748427	45.516123	14.6
-122.749355	45.516318	15
-122.7503	45.51649	15
-122.751257	45.516402	15
-122.751948	45.516105	12.2
-122.752513	45.515807	11
-122.745133	45.516177	13.466666666666667
-122.75312	45.51549	13.3
-122.754412	45.514795	12.6
-122.754898	45.514328	12.6
-122.755307	45.513803	13.2
-122.755753	45.513277	13.6
-122.756285	45.512772	13.8
-122.756997	45.512362	14.2
-122.757842	45.512102	14.2
-122.75866	45.511875	13.4
-122.759357	45.511632	11.8
-122.753772	45.515158	13.28888888888889
-122.759775	45.511465	12.64
-122.744435	45.516432	12.89090909090909
-122.74279	45.517347	16.2
-122.645168	45.522947	4.555493273542601
-122.644642	45.522928	8
-122.644138	45.522927	7.8
-122.643642	45.522927	7.6
-122.643112	45.522927	8.2
-122.642523	45.522923	9.2
-122.641947	45.522923	8.8
-122.641445	45.522932	7.8
-122.641148	45.522928	4.4
-122.743605	45.516823	4.6588299617277205
-122.733002	45.518928	15.433333333333334
-122.734612	45.51926	13.1
-122.735457	45.519447	13.8
-122.736345	45.519595	14.2
-122.737282	45.519532	14.6
-122.738175	45.519278	15
-122.7391	45.518988	15.8
-122.74008	45.518675	16.8
-122.741078	45.518338	17.2
-122.742003	45.517892	17.4
-122.733788	45.51909	15.355555555555556
-122.645655	45.522955	4.229034123770965
-122.760178	45.511213	4.971340839303992
-122.761278	45.510295	13.4
-122.801253	45.491243	5.8
-122.801407	45.491065	5.2
-122.801455	45.491	1
-122.801612	45.49077	5.2
-122.801525	45.490535	5.6
-122.801633	45.490297	6
-122.801957	45.490378	5.2
-122.802267	45.490675	7.6
-122.802492	45.49109	9.4
-122.80104	45.491495	5.711111111111111
-122.802708	45.491578	6.22
-122.802915	45.49263	11.7
-122.802897	45.493137	11.2
-122.80288	45.493545	9.6
-122.803008	45.493687	4.4
-122.803117	45.493695	2
-122.803417	45.493697	3.4
-122.641045	45.522928	5.307958477508651
-122.640657	45.522922	6.2
-122.640097	45.522915	6.8
-122.802905	45.492107	5.327430879155017
-122.760693	45.510793	5.7941666666666665
-122.800832	45.491625	5.828571428571428
-122.800803	45.491248	4.7272727272727275
-122.76207	45.50982	5.7430610626486915
-122.762968	45.509435	16
-122.763822	45.509105	15
-122.765657	45.508708	14.8
-122.76661	45.508642	14.6
-122.767525	45.508687	14.2
-122.679605	45.52306	7.2
-122.680075	45.523058	7.2
-122.680553	45.523048	7.4
-122.676535	45.523132	6.888888888888889
-122.680985	45.523035	6.86
-122.588443	45.523125	5.150627615062762
-122.58779	45.523033	10.4
-122.587193	45.522868	10
-122.58653	45.52286	10.2
-122.585858	45.522857	10.2
-122.585198	45.522853	10.2
-122.584545	45.522848	10.2
-122.583912	45.522843	9.8
-122.583308	45.522832	9.4
-122.58913	45.523123	10.133333333333333
-122.582722	45.522832	10.02
-122.676148	45.523145	5.23876404494382
-122.675498	45.523165	0.7846153846153846
-122.809517	45.495345	5.716738197424893
-122.80922	45.495863	12.2
-122.808928	45.496372	12.2
-122.808612	45.497002	3.2
-122.808463	45.49725	4.8
-122.808202	45.497693	10.2
-122.807923	45.498167	11.4
-122.80765	45.498628	2.36
-122.807475	45.498912	6.2
-122.67577	45.523175	5.734966592427617
-122.807292	45.499222	5.730803571428571
-122.807138	45.499478	0.4533333333333333
-122.807032	45.499662	3.6
-122.806813	45.500032	8.2
-122.806568	45.500448	9.8
-122.806328	45.50086	9.8
-122.806077	45.501258	9.6
-122.805812	45.501652	9.4
-122.805478	45.50205	10.2
-122.805047	45.502318	9.2
-122.807175	45.499418	3.2454545454545456
-122.80979	45.49484	5.747368421052632
-122.582333	45.522838	5.599085775746168
-122.581653	45.522808	4.6
-122.567252	45.522702	4.114814814814815
-122.566587	45.5227	10.2
-122.565938	45.522707	10.2
-122.565315	45.522705	9.6
-122.564725	45.522707	9.2
-122.56419	45.522713	8.2
-122.563665	45.522733	8.2
-122.563147	45.522752	8
-122.56264	45.522753	7.8
-122.567915	45.522705	9.066666666666666
-122.562193	45.522753	8.88
-122.561467	45.522748	5.4
-122.560925	45.522747	8.2
-122.56034	45.522747	9
-122.559802	45.522743	8.4
-122.559362	45.52275	7
-122.559045	45.522755	5
-122.558713	45.522763	5.2
-122.558367	45.522688	4.833333333333333
-122.558327	45.522528	4.25
-122.561878	45.522752	6.4222222222222225
-122.58215	45.522817	4.812307692307693
-122.568562	45.522708	3.943396226415094
-122.569852	45.522733	9.9
-122.581008	45.522803	3.5142857142857142
-122.580368	45.5228	9.8
-122.579777	45.52281	9.2
-122.579268	45.522815	8.2
-122.578548	45.522815	0.4956521739130435
-122.57811	45.522792	6.2
-122.577522	45.52278	9
-122.57692	45.522775	9.2
-122.576313	45.522768	9.4
-122.569212	45.522715	5.48
-122.575705	45.522765	5.273684210526316
-122.574545	45.52276	9
-122.574043	45.522788	8
-122.57378	45.522812	4.8
-122.573725	45.52281	0.08571428571428572
-122.573347	45.522787	5.4
-122.572783	45.522765	8.4
-122.572185	45.522762	9.2
-122.571005	45.52276	9.2
-122.570452	45.522757	8.4
-122.575112	45.522762	4.5
-122.638503	45.522913	6.127950310559006
-122.810007	45.494417	5.32934712346477
-122.80983	45.49397	6.3
-122.622375	45.523553	5.3813841039589
-122.621818	45.52346	8.6
-122.621265	45.523363	9.2
-122.620843	45.523278	6.8
-122.620392	45.523195	7.2
-122.61998	45.52307	7
-122.619703	45.522955	5.4
-122.6193	45.522835	5.8
-122.618658	45.522812	9.6
-122.622773	45.523587	7.222222222222222
-122.617347	45.523118	7.872727272727273
-122.61608	45.523163	9.9
-122.6155	45.523148	9
-122.615008	45.523028	8.4
